"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"IR000407540","TEHRAN MEHRABAD, IR","2020-07-28","0.00",,"95","105","80"
"IR000407540","TEHRAN MEHRABAD, IR","2020-07-29","0.00",,"94","103","82"
"IR000407540","TEHRAN MEHRABAD, IR","2020-07-30","0.00",,"89","101",
"IR000407540","TEHRAN MEHRABAD, IR","2020-07-31","0.00",,"83",,"69"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-01","0.00",,"85",,"75"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-02","0.00",,"91","100","80"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-03","0.00",,"89","101",
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-04","0.00",,"83","94","69"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-05","0.00",,"82","94",
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-06","0.00",,"81","94",
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-07","0.00",,"80","92","65"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-08","0.00",,"83",,"70"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-09","0.00",,"85","94","74"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-10","0.00",,"89","99","78"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-11","0.00",,"91",,"78"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-12","0.00",,"91","103",
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-13","0.00",,"87","99","72"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-14","0.00",,"87","101",
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-15","0.00",,"82",,
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-16","0.00",,"81","92","67"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-17","0.00",,"81","93","71"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-18","0.00",,"82","91","70"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-19","0.00",,"86",,"77"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-20","0.00",,"90",,"77"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-21","0.00",,"91","102",
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-22","0.00",,"90","101",
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-23","0.00",,"81","96",
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-24","0.00",,"75","92",
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-25","0.00",,"73","84","62"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-26","0.00",,"76","85","66"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-27","0.00",,"79","87",
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-28","0.00",,"81","91","72"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-29","0.00",,"83","94","72"
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-30","0.00",,"79","88",
"IR000407540","TEHRAN MEHRABAD, IR","2020-08-31","0.00",,"77","86","68"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-01","0.00",,"76",,"66"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-02","0.00",,"78","87","67"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-03","0.00",,"81","90","70"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-04","0.00",,"80","90","71"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-05","0.00",,"81","90","70"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-06","0.00",,"83","94",
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-07","0.00",,"87","97","73"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-08","0.00",,"86","95","78"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-09","0.00",,"82","92","72"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-10","0.00",,"80","89","69"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-11","0.00",,"78","88",
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-12","0.00",,"82","91","72"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-13","0.00",,"81","90",
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-14","0.00",,"77","85","68"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-15","0.00",,"78","88",
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-16","0.00",,"76","85","67"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-17","0.00",,"77","86",
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-18","0.00",,"76",,"65"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-19","0.00",,"79",,"69"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-20","0.00",,"80",,"67"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-21","0.00",,"79","88","69"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-22","0.00",,"78",,"69"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-23","0.00",,"77","84",
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-24","0.00",,"78","87","67"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-25","0.00",,"79","88","69"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-26","0.00",,"80","90","70"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-27","0.00",,"78","90",
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-28","0.00",,"70","82",
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-29","0.00",,"66","72","60"
"IR000407540","TEHRAN MEHRABAD, IR","2020-09-30","0.00",,"66","72","59"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-01","0.00",,"69","78",
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-02","0.00",,"73",,"61"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-03","0.00",,"76",,"64"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-04","0.00",,"75","81","66"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-05","0.00",,"68","77",
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-06","0.05",,"65","74",
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-07","0.04",,"64","74","56"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-08","0.06",,"62","72",
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-09","0.47",,"56","62",
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-10","0.03",,"59","67","48"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-11","0.00",,"61","69","52"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-12","0.00",,"61","71","52"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-13","0.00",,"62","72","52"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-14","0.00",,"62","74","51"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-15","0.00",,"64",,"53"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-16","0.00",,"64","74","54"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-17","0.00",,"64","75",
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-18","0.00",,"64","74","53"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-19","0.00",,"64","76","53"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-20","0.00",,"67","81","52"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-21","0.00",,"66","78","55"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-22","0.00",,"63","72",
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-23","0.00",,"62",,"54"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-24","0.00",,"63",,"55"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-25","0.00",,"64","75","54"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-26","0.00",,"66","77","55"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-27","0.00",,"67","78","55"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-28","0.00",,"66","74","59"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-29","0.00",,"65","74","56"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-30","0.00",,"65","75","54"
"IR000407540","TEHRAN MEHRABAD, IR","2020-10-31","0.00",,"66","77","55"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-01","0.00",,"66","76","57"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-02","0.00",,"66","78","55"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-03","0.00",,"65","77","55"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-04","0.00",,"66","76","56"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-05","0.00",,"65","74",
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-06","0.00",,"64","72","54"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-07","0.00",,"64","70","56"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-08","0.00",,"59","69",
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-09","0.00",,"57",,"49"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-10","0.14",,"56","64",
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-11","0.04",,"54",,
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-12","0.00",,"51",,
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-13","0.08",,"47",,
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-14","0.06",,"48","55",
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-15","0.00",,"48","54","42"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-16","0.00",,"50","56","45"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-17","0.00",,"50","56",
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-18","0.00",,"50","56","43"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-19","0.01",,"48",,
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-20","0.00",,"49","54",
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-21","0.52",,"44","47","43"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-22","0.89",,"46","51",
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-23","0.08",,"46",,
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-24","0.01",,"45",,"41"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-25","0.00",,"45","51","39"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-26","0.00",,"46",,"42"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-27","0.02",,"46","53",
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-28","0.00",,"44","48",
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-29","0.39",,"42",,"40"
"IR000407540","TEHRAN MEHRABAD, IR","2020-11-30","0.61",,"47","55","41"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-01","0.00",,"49",,
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-02","0.00",,"50","58","44"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-03","0.04",,"48",,
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-04","0.10",,"46",,"41"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-05","0.00",,"48","52","43"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-06","0.06",,"40",,
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-07","0.58",,"38","42",
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-08","0.06",,"39","45","33"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-09","0.00",,"39",,
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-10","0.00",,"40","47","35"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-11","0.00",,"39","45",
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-12","0.00",,"38",,"30"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-13","0.00",,"39","43","33"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-14","0.00",,"40","45","33"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-15","0.00",,"40","46",
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-16","0.00",,"39",,"37"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-17","0.24",,"43","48","37"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-18","0.00",,"44","49",
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-19","0.09",,"43","48",
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-20","0.01",,"43","49","36"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-21","0.00",,"41",,
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-22","0.00",,"40","46","34"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-23","0.00",,"41",,"36"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-24","0.27",,"42","48",
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-25","0.09",,"34","43",
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-26","0.00",,"35","45","27"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-27","0.00",,"37",,"32"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-28","0.00",,"38",,"30"
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-29","0.00",,"38","47",
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-30","0.00",,"40","50",
"IR000407540","TEHRAN MEHRABAD, IR","2020-12-31","0.00",,"42","52",
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-01","0.00",,"41","51",
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-02","0.00",,"42","52","33"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-03","0.00",,"42","55",
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-04","0.00",,"39","49",
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-05","0.00",,"37","45",
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-06","0.00",,"37","45","31"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-07","0.00",,"38","49","29"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-08","0.00",,"37",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-09","0.00",,"36","46","29"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-10","0.00",,"37","47","29"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-11","0.00",,"40",,"31"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-12","0.00",,"40",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-13","0.00",,"42","52","34"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-14","0.00",,"43","51","35"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-15","0.00",,"46","54","38"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-16","0.00",,"49","59",
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-17","0.00",,"45","55","39"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-18","0.00",,"49","56","39"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-19","0.00",,"49","56","41"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-20","0.00",,"48","57","41"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-21","0.06",,"33",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-22","0.00",,"31","38",
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-23","0.00",,"33","39","26"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-24","0.00",,"36","47",
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-25","0.00",,"39",,"29"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-26","0.00",,"42","52",
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-27","0.00",,"44","57","33"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-28","0.00",,"46",,"37"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-29","0.00",,"48",,"43"
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-30","0.21",,"48","56",
"IR000407540","TEHRAN MEHRABAD, IR","2021-01-31","0.00",,"46","51","37"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-01","0.00",,"48",,"36"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-02","0.00",,"49","59","40"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-03","0.00",,"50","59","40"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-04","0.00",,"52","61","42"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-05","0.00",,"51","59","45"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-06","0.64",,"51",,"48"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-07","0.24",,"47","49",
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-08","0.17",,"50",,"41"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-09","0.00",,"55",,"44"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-10","0.00",,"55",,"44"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-13",,,"58","67",
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-14","0.00",,"57","67","46"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-15","0.00",,"57","68",
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-16","0.00",,"60",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-17","0.00",,"61","69",
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-18","0.00",,"50",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-19","0.00",,"43",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-21",,,"45",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-22","0.00",,"48","56",
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-23","0.00",,"46",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-24","0.00",,"41",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-25","0.00",,"36","41","31"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-26","0.00",,"40","48",
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-27","0.00",,"44","51","35"
"IR000407540","TEHRAN MEHRABAD, IR","2021-02-28","0.00",,"48",,"36"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-01","0.00",,"51","59","42"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-02","0.00",,"53","62","46"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-03","0.00",,"54","61","45"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-04","0.00",,"57","65",
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-05","0.00",,"52","61",
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-06","0.00",,"50","62","39"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-07","0.00",,"54","65",
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-08","0.00",,"56","63","49"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-09","0.00",,"58","65","49"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-10","0.00",,"56","63",
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-11","0.00",,"54",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-12","0.11",,"47",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-13","0.49",,"38","45","29"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-14","0.00",,"42","49","35"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-15","0.00",,"48","54","38"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-16","0.00",,"56","64",
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-17","0.02",,"62","69",
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-18","0.01",,"65","72","58"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-19","0.00",,"60",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-20","0.00",,"56","65",
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-21","0.00",,"56",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-22","0.00",,"61","71","49"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-23","0.00",,"64","72","55"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-24","0.00",,"70","78",
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-25","0.00",,"67","74","60"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-26","0.01",,"64","73",
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-27","0.00",,"64","73",
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-28","0.00",,"51","60",
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-29","0.00",,"51","59","40"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-30","0.00",,"56","63","46"
"IR000407540","TEHRAN MEHRABAD, IR","2021-03-31","0.00",,"59","65",
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-01","0.00",,"63","69","58"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-02","0.00",,"69","77","58"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-03","0.00",,"61","69",
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-04","0.00",,"56","67","46"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-05","0.00",,"61","71","50"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-06","0.00",,"66",,"55"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-07","0.00",,"68","78","58"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-08","0.00",,"71",,"60"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-09","0.00",,"71","78",
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-10","0.00",,"73","83","60"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-11","0.00",,"72","79",
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-12","0.00",,"71","80","58"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-13","0.00",,"73","82","64"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-14","0.00",,"69","79",
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-15","0.00",,"70",,"58"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-16","0.00",,"69",,"59"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-17","0.00",,"68","76","57"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-18","0.00",,"72","81",
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-19","0.00",,"74","84","64"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-20","0.00",,"75",,"64"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-21","0.00",,"79","90","67"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-22","0.00",,"81","89","69"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-23","0.00",,"79","90",
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-24","0.00",,"76","85",
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-25","0.01",,"78","87","65"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-26","0.00",,"80","90","70"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-27","0.00",,"79","89","72"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-28","0.00",,"77","84",
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-29","0.00",,"72","83","62"
"IR000407540","TEHRAN MEHRABAD, IR","2021-04-30","0.00",,"74","83",
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-01","0.00",,"74","85",
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-02","0.11",,"70","82",
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-03","0.05",,"65","76",
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-04","0.00",,"68",,"55"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-05","0.00",,"72",,"60"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-06","0.00",,"71","81",
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-07","0.15",,"70","78","62"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-08","0.08",,"69","81",
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-09","0.00",,"72","85","58"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-10","0.00",,"75","83",
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-11","0.00",,"74","83","63"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-12","0.00",,"76","87",
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-13","0.00",,"76","87","66"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-14","0.00",,"71","86",
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-15","0.09",,"75","83","64"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-16","0.00",,"77","85","66"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-17","0.00",,"80","89","67"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-18","0.00",,"84",,"72"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-19","0.00",,"84",,"73"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-20","0.00",,"85","94","74"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-21","0.00",,"86","94","74"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-22","0.00",,"86","94","79"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-23","0.00",,"84","94",
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-24","0.00",,"84","94","73"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-25","0.00",,"78","87",
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-26","0.28",,"72","82","64"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-27","0.06",,"77","88",
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-28","0.00",,"82","94","71"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-29","0.00",,"86","96","74"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-30","0.00",,"89","99","77"
"IR000407540","TEHRAN MEHRABAD, IR","2021-05-31","0.00",,"88","97","75"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-01","0.00",,"89",,"74"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-02","0.00",,"90","100","75"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-03","0.00",,"92","103","78"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-04","0.00",,"92","103","78"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-05","0.00",,"93","102","82"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-06","0.00",,"91",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-07","0.00",,"85","96",
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-08","0.00",,"84",,
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-09","0.00",,"87","97","73"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-10","0.00",,"88","99",
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-11","0.00",,"87","97","74"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-12","0.00",,"89","101","74"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-13","0.00",,"89","101","76"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-14","0.00",,"86","99","71"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-15","0.00",,"89","99","76"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-16","0.00",,"92","99","79"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-17","0.00",,"89","99","78"
"IR000407540","TEHRAN MEHRABAD, IR","2021-06-18","0.00",,"92",,"80"
